Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,,,,,,,
100,US-2019-125759,2019-02-08,2019-02-09,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002111,Furniture,Furnishings,Master Caster Door Stop_ Large Brown, 14.56,2,0,5.5328, 29.12,,,,,,,
101,US-2019-168368,2019-02-11,2019-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-CH-10001146,Furniture,Chairs,Global Value Mid-Back Managers Chair_ Gray, 60.89,1,0,15.2225, 60.89,,,,,,,
102,US-2019-168368,2019-02-11,2019-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,Rubbermaid ClusterMat Chairmats_ Mat Size- 66 x 60_ Lip 20 x 11 -90 Degree Angle, 332.94,3,0,53.2704, 998.82,,,,,,,
103,US-2019-127614,2019-02-11,2019-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table, 1,256.22,6,0,75.3732, 7,537.32,,,,,,,
104,US-2019-127614,2019-02-11,2019-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings, 17.46,2,0,8.2062, 34.92,,,,,,,
105,US-2019-168368,2019-02-11,2019-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder, 51.90,3,0,24.393, 155.70,,,,,,,
106,US-2019-168368,2019-02-11,2019-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders, 9.64,2,0,4.4344, 19.28,,,,,,,
107,US-2019-168368,2019-02-11,2019-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483, 14.94,3,0,6.8724, 44.82,,,,,,,
108,US-2019-168368,2019-02-11,2019-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes, 64.96,2,0,2.5984, 129.92,,,,,,,
109,US-2019-127614,2019-02-11,2019-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard, 234.45,3,0,103.158, 703.35,,,,,,,
110,US-2019-110674,2019-02-12,2019-02-18,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,Global Geo Office Task Chair_ Gray, 129.57,2,0.2,-24.294, 259.14,,,,,,,
111,US-2019-121762,2019-02-14,2019-02-18,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector, 81.96,2,0,22.9488, 163.92,,,,,,,
112,US-2019-107706,2019-02-14,2019-02-19,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000466,Office Supplies,Paper,Memo Book_ 100 Message Capacity_ 5 3/8  x 11 , 16.18,3,0.2,6.066, 48.53,,,,,,,
113,US-2019-121762,2019-02-14,2019-02-18,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener, 238.62,2,0,4.7724, 477.24,,,,,,,
114,US-2019-121762,2019-02-14,2019-02-18,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse, 239.97,3,0,86.3892, 719.91,,,,,,,
115,US-2019-165568,2019-02-15,2019-02-19,Standard Class,BF-11020,Barry Franz sisch,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones, 21.36,5,0.2,7.209, 106.80,,,,,,,
116,US-2019-122567,2019-02-16,2019-02-21,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001303,Office Supplies,Appliances,Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day_ Extended Life Filter, 7.96,2,0.8,-13.93, 15.92,,,,,,,
117,US-2019-122567,2019-02-16,2019-02-21,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters, 1.08,3,0.8,-1.728, 3.24,,,,,,,
118,US-2019-154165,2019-02-17,2019-02-24,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors, 54.21,14,0.2,8.8088, 758.91,,,,,,,
119,US-2019-165589,2019-02-18,2019-02-18,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,DAX Copper Panel Document Frame_ 5 x 7 Size, 25.16,5,0.6,-11.322, 125.80,,,,,,,
120,US-2019-152905,2019-02-18,2019-02-24,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins, 12.62,2,0.2,-2.5248, 25.25,,,,,,,
121,US-2019-109491,2019-02-20,2019-02-26,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,Master Caster Door Stop_ Brown, 20.32,4,0,6.9088, 81.28,,,,,,,
122,US-2019-164903,2019-02-20,2019-02-24,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204, 12.96,2,0,6.2208, 25.92,,,,,,,
123,US-2019-109491,2019-02-20,2019-02-26,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo, 62.31,3,0,22.4316, 186.93,,,,,,,
124,US-2019-165540,2019-02-21,2019-02-25,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs, 8.85,5,0.8,-13.7175, 44.25,,,,,,,
125,US-2019-133354,2019-02-22,2019-02-24,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220, 19.44,3,0,9.3312, 58.32,,,,,,,
126,US-2019-103744,2019-02-23,2019-02-27,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs, 4.43,3,0.8,-6.8634, 13.28,,,,,,,
127,US-2019-103744,2019-02-23,2019-02-27,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels, 6.94,3,0.2,2.3409, 20.81,,,,,,,
128,US-2019-137680,2019-02-24,2019-03-02,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000069,Office Supplies,Paper,TOPS 4 x 6 Fluorescent Color Memo Sheets_ 500 Sheets per Pack, 22.78,3,0.2,7.6869, 68.33,,,,,,,
129,US-2019-137680,2019-02-24,2019-03-02,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000174,Office Supplies,Paper,Message Book_ Wirebound_ Four 5 1/2 X 4 Forms/Pg._ 200 Dupl. Sets/Book, 32.90,4,0.2,11.1024, 131.58,,,,,,,
130,US-2019-156545,2019-02-27,2019-03-03,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters, 19.46,4,0.2,3.4048, 77.82,,,,,,,
131,US-2019-113880,2019-03-01,2019-03-05,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair, 634.12,6,0.3,-172.1172, 3,804.70,,,,,,,
132,US-2019-131009,2019-03-01,2019-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair, 362.25,6,0.3,0, 2,173.50,,,,,,,
133,US-2019-104269,2019-03-01,2019-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Managers Chair, 457.57,2,0.2,51.4764, 915.14,,,,,,,
134,US-2019-131009,2019-03-01,2019-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame, 63.55,6,0.6,-34.9536, 381.31,,,,,,,
135,US-2019-168312,2019-03-01,2019-03-07,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases, 376.51,3,0.3,-43.0296, 1,129.53,,,,,,,
136,US-2019-131009,2019-03-01,2019-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth, 18.84,5,0.2,-3.5325, 94.20,,,,,,,
137,US-2019-113880,2019-03-01,2019-03-05,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-PA-10003036,Office Supplies,Paper,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book, 17.47,3,0.2,5.6784, 52.42,,,,,,,
138,US-2019-131009,2019-03-01,2019-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer, 129.55,3,0.2,-22.6716, 388.66,,,,,,,
139,US-2019-168312,2019-03-01,2019-03-07,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders, 137.35,3,0.2,8.5845, 412.06,,,,,,,
140,US-2019-143707,2019-03-01,2019-03-05,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4, 5.94,3,0,1.6038, 17.82,,,,,,,
141,US-2019-107524,2019-03-02,2019-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope, 11.36,2,0,5.3392, 22.72,,,,,,,
142,US-2019-111157,2019-03-02,2019-03-06,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971, 3.42,1,0.2,1.07, 3.42,,,,,,,
143,US-2019-107524,2019-03-02,2019-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,Array Parchment Paper_ Assorted Colors, 36.40,5,0,17.472, 182.00,,,,,,,
144,US-2019-111157,2019-03-02,2019-03-06,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad, 151.20,3,0.2,32.13, 453.60,,,,,,,
145,US-2019-127978,2019-03-03,2019-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,OSullivan 4-Shelf Bookcase in Odessa Pine, 302.45,5,0.5,-199.617, 1,512.25,,,,,,,
146,US-2019-105648,2019-03-03,2019-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,Bevis Oval Conference Table_ Walnut, 626.35,3,0.2,-23.4882, 1,879.06,,,,,,,
147,US-2019-130421,2019-03-03,2019-03-07,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator, 176.77,3,0.8,-459.6072, 530.32,,,,,,,
148,US-2019-155852,2019-03-03,2019-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters, 19.46,4,0.2,3.4048, 77.82,,,,,,,
149,US-2019-127964,2019-03-03,2019-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,Cardinal HOLDit! Binder Insert Strips_Extra Strips, 25.32,5,0.2,9.1785, 126.60,,,,,,,
150,US-2019-127964,2019-03-03,2019-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers, 125.76,3,0.2,40.872, 377.28,,,,,,,
151,US-2019-127978,2019-03-03,2019-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495, 15.12,3,0.2,4.914, 45.36,,,,,,,
152,US-2019-127978,2019-03-03,2019-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins, 44.67,8,0.2,-10.0512, 357.38,,,,,,,
153,US-2019-127964,2019-03-03,2019-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger, 9.99,1,0,4.5954, 9.99,,,,,,,
154,US-2019-117016,2019-03-04,2019-03-09,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,Art,BIC Brite Liner Highlighters_ Chisel Tip, 15.55,3,0.2,2.3328, 46.66,,,,,,,
155,US-2019-116239,2019-03-04,2019-03-04,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems, 354.90,5,0,17.745, 1,774.50,,,,,,,
156,US-2019-169061,2019-03-05,2019-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,Art,Newell 345, 59.52,3,0,15.4752, 178.56,,,,,,,
157,US-2019-169061,2019-03-05,2019-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs, 49.63,6,0.2,16.7508, 297.79,,,,,,,
158,US-2019-169061,2019-03-05,2019-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891, 97.82,2,0,45.9754, 195.64,,,,,,,
159,US-2019-169061,2019-03-05,2019-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles, 18.62,2,0,5.3998, 37.24,,,,,,,
160,US-2019-169061,2019-03-05,2019-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930, 479.97,3,0,177.5889, 1,439.91,,,,,,,
161,US-2019-104563,2019-03-07,2019-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms, 436.70,6,0.2,21.8352, 2,620.22,,,,,,,
162,US-2019-156587,2019-03-07,2019-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,Global Push Button Managers Chair_ Indigo, 48.71,1,0.2,5.4801, 48.71,,,,,,,
163,US-2019-104563,2019-03-07,2019-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,Global Leather and Oak Executive Chair_ Black, 481.57,2,0.2,54.1764, 963.14,,,,,,,
164,US-2019-104563,2019-03-07,2019-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder, 20.65,5,0,9.499, 103.25,,,,,,,
165,US-2019-156587,2019-03-07,2019-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10001427,Office Supplies,Art,Newell 330, 17.94,3,0,4.6644, 53.82,,,,,,,
166,US-2019-131982,2019-03-07,2019-03-11,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts, 107.65,2,0.2,33.64, 215.30,,,,,,,
167,US-2019-104563,2019-03-07,2019-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,Contico 72H Heavy-Duty Storage System, 204.90,5,0,0, 1,024.50,,,,,,,
168,US-2019-156587,2019-03-07,2019-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,Carina 42Hx23 3/4W Media Storage Unit, 242.94,3,0,4.8588, 728.82,,,,,,,
169,US-2019-140116,2019-03-10,2019-03-17,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001044,Office Supplies,Art,BOSTON Ranger #55 Pencil Sharpener_ Black, 83.17,4,0.2,9.3564, 332.67,,,,,,,
170,US-2019-100279,2019-03-10,2019-03-14,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10002259,Office Supplies,Paper,Geographics Note Cards_ Blank_ White_ 8 1/2 x 11, 22.38,2,0,10.7424, 44.76,,,,,,,
171,US-2019-140116,2019-03-10,2019-03-17,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers, 636.41,3,0.2,-15.9102, 1,909.22,,,,,,,
172,US-2019-166884,2019-03-11,2019-03-16,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories, 8.32,5,0.2,2.288, 41.60,,,,,,,
173,US-2019-114790,2019-03-11,2019-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AP-10002578,Office Supplies,Appliances,Fellowes Premier Superior Surge Suppressor_ 10-Outlet_ With Phone and Remote, 146.76,3,0,38.1576, 440.28,,,,,,,
174,US-2019-103338,2019-03-11,2019-03-15,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils, 7.98,3,0,2.0748, 23.94,,,,,,,
175,US-2019-166884,2019-03-11,2019-03-16,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins, 10.46,6,0.2,1.7004, 62.78,,,,,,,
176,US-2019-114790,2019-03-11,2019-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198, 14.94,3,0,7.0218, 44.82,,,,,,,
177,US-2019-158337,2019-03-11,2019-03-14,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002137,Office Supplies,Paper,Southworth 100% R sum  Paper_ 24lb., 108.92,14,0,49.014, 1,524.88,,,,,,,
178,US-2019-114790,2019-03-11,2019-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs, 32.96,2,0,14.1728, 65.92,,,,,,,
179,US-2019-114790,2019-03-11,2019-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B, 587.97,3,0,164.6316, 1,763.91,,,,,,,
180,CA-2019-139675,2019-03-13,2019-03-18,Second Class,NF-18595,Nicole Fjeld,Home Office,Canada,Calgary,Alberta,T2C,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Managers Chair, 915.14,4,0.2,102.95, 3,660.56,,,,,,,
181,CA-2019-139675,2019-03-13,2019-03-18,Second Class,NF-18595,Nicole Fjeld,Home Office,Canada,Calgary,Alberta,T2C,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp, 327.76,8,0,91.77, 2,622.08,,,,,,,
182,US-2019-125521,2019-03-14,2019-03-19,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs, 1,139.92,4,0,284.98, 4,559.68,,,,,,,
183,US-2019-157623,2019-03-14,2019-03-18,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers, 3.38,1,0,1.2506, 3.38,,,,,,,
